,Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Max Temp,Max Temp Flag,Min Temp,Min Temp Flag,Avg Temp,Avg Temp Flag
649,Charbonneau,47.92098,-103.79042,2281,2022.0,11.0,16.0,28.665,,12.290,,20.478,
650,Charbonneau,47.92098,-103.79042,2281,2022.0,11.0,17.0,16.682,,-1.786,,7.448,
651,Charbonneau,47.92098,-103.79042,2281,2022.0,11.0,18.0,18.462,,-2.704,,7.879,
652,Charbonneau,47.92098,-103.79042,2281,2022.0,11.0,19.0,22.998,,12.506,,17.752,
653,Charbonneau,47.92098,-103.79042,2281,2022.0,11.0,20.0,31.046,,15.764,,23.405,
654,Charbonneau,47.92098,-103.79042,2281,2022.0,11.0,21.0,29.628,,15.674,,22.651,
655,Charbonneau,47.92098,-103.79042,2281,2022.0,11.0,22.0,35.577,,20.732,,28.155,
656,Charbonneau,47.92098,-103.79042,2281,2022.0,11.0,23.0,36.640,,26.316,,31.478,
657,Charbonneau,47.92098,-103.79042,2281,2022.0,11.0,24.0,38.262,,23.167,,30.715,
658,Charbonneau,47.92098,-103.79042,2281,2022.0,11.0,25.0,44.375,,29.608,,36.992,
659,Charbonneau,47.92098,-103.79042,2281,2022.0,11.0,26.0,40.242,,24.935,,32.589,
660,Charbonneau,47.92098,-103.79042,2281,2022.0,11.0,27.0,38.327,,22.487,,30.407,
661,Clarissa,46.111545,-94.905826,1304,2022.0,10.0,29.0,67.946,,35.827,,51.887,
662,Clarissa,46.111545,-94.905826,1304,2022.0,10.0,30.0,61.808,,27.363,,44.586,
663,Clarissa,46.111545,-94.905826,1304,2022.0,10.0,31.0,66.002,,23.756,,44.879,
664,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,1.0,71.420,,27.855,,49.638,
665,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,2.0,74.102,,48.092,,61.097,
666,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,3.0,60.998,,36.153,,48.576,
667,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,4.0,39.852,,18.354,,29.103,
668,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,5.0,45.667,,14.918,,30.293,
669,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,6.0,43.371,,26.872,,35.122,
670,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,7.0,34.738,,20.977,,27.858,
671,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,8.0,44.353,,32.859,,38.606,
672,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,9.0,45.914,,39.087,,42.501,
673,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,10.0,43.520,,21.875,,32.698,
674,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,11.0,25.875,,20.808,,23.342,
675,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,12.0,25.237,,21.216,,23.227,
676,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,13.0,25.477,,21.871,,23.674,
677,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,14.0,26.776,,20.968,,23.872,
678,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,15.0,30.565,,25.315,,27.940,
679,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,16.0,28.603,,16.052,,22.328,
680,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,17.0,24.903,,15.548,,20.226,
681,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,18.0,18.918,,9.320,,14.119,
682,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,19.0,17.856,,3.830,,10.843,
683,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,20.0,27.842,,11.138,,19.490,
684,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,21.0,23.504,,17.933,,20.719,
685,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,22.0,35.400,,18.342,,26.871,
686,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,23.0,43.686,,12.596,,28.141,
687,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,24.0,39.670,,18.099,,28.885,
688,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,25.0,45.093,,21.619,,33.356,
689,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,26.0,47.372,,30.736,,39.054,
690,Clarissa,46.111545,-94.905826,1304,2022.0,11.0,27.0,35.875,,20.064,,27.970,
691,Clyde,48.73715,-98.97841,1610,2022.0,10.0,29.0,59.828,,32.655,,46.242,
692,Clyde,48.73715,-98.97841,1610,2022.0,10.0,30.0,57.560,,24.699,,41.130,
693,Clyde,48.73715,-98.97841,1610,2022.0,10.0,31.0,54.932,,30.724,,42.828,
694,Clyde,48.73715,-98.97841,1610,2022.0,11.0,1.0,64.490,,31.701,,48.096,
695,Clyde,48.73715,-98.97841,1610,2022.0,11.0,2.0,69.116,,36.930,,53.023,
696,Clyde,48.73715,-98.97841,1610,2022.0,11.0,3.0,38.662,,20.237,,29.450,
697,Clyde,48.73715,-98.97841,1610,2022.0,11.0,4.0,41.106,,13.406,,27.256,
698,Clyde,48.73715,-98.97841,1610,2022.0,11.0,5.0,43.228,,23.707,,33.468,
699,Clyde,48.73715,-98.97841,1610,2022.0,11.0,6.0,36.169,,19.926,,28.048,
700,Clyde,48.73715,-98.97841,1610,2022.0,11.0,7.0,27.140,,8.366,,17.753,
701,Clyde,48.73715,-98.97841,1610,2022.0,11.0,8.0,36.606,,25.023,,30.815,
702,Clyde,48.73715,-98.97841,1610,2022.0,11.0,9.0,29.424,,15.296,,22.360,
703,Clyde,48.73715,-98.97841,1610,2022.0,11.0,10.0,18.734,,14.396,,16.565,
704,Clyde,48.73715,-98.97841,1610,2022.0,11.0,11.0,17.834,,-1.120,,8.357,
705,Clyde,48.73715,-98.97841,1610,2022.0,11.0,12.0,14.882,,-0.580,,7.151,
706,Clyde,48.73715,-98.97841,1610,2022.0,11.0,13.0,16.106,,11.012,,13.559,
707,Clyde,48.73715,-98.97841,1610,2022.0,11.0,14.0,19.074,,13.676,,16.375,
708,Clyde,48.73715,-98.97841,1610,2022.0,11.0,15.0,20.064,,3.218,,11.641,
709,Clyde,48.73715,-98.97841,1610,2022.0,11.0,16.0,24.570,,-4.828,,9.871,
710,Clyde,48.73715,-98.97841,1610,2022.0,11.0,17.0,20.628,,1.184,,10.906,
711,Clyde,48.73715,-98.97841,1610,2022.0,11.0,18.0,17.868,,-2.632,,7.618,
712,Clyde,48.73715,-98.97841,1610,2022.0,11.0,19.0,18.320,,-6.700,,5.810,
713,Clyde,48.73715,-98.97841,1610,2022.0,11.0,20.0,21.634,,-0.022,,10.806,
714,Clyde,48.73715,-98.97841,1610,2022.0,11.0,21.0,22.096,,13.424,,17.760,
715,Clyde,48.73715,-98.97841,1610,2022.0,11.0,22.0,27.957,,12.362,,20.160,
716,Clyde,48.73715,-98.97841,1610,2022.0,11.0,23.0,31.350,,14.090,,22.720,
717,Clyde,48.73715,-98.97841,1610,2022.0,11.0,24.0,30.241,,13.820,,22.031,
718,Clyde,48.73715,-98.97841,1610,2022.0,11.0,25.0,37.240,,16.520,,26.880,
719,Clyde,48.73715,-98.97841,1610,2022.0,11.0,26.0,36.001,,17.474,,26.738,
720,Clyde,48.73715,-98.97841,1610,2022.0,11.0,27.0,29.876,,6.530,,18.203,
721,Cooperstown,47.44278,-98.17723,1454,2022.0,10.0,29.0,61.106,,27.619,,44.363,
722,Cooperstown,47.44278,-98.17723,1454,2022.0,10.0,30.0,60.224,,23.313,,41.769,
723,Cooperstown,47.44278,-98.17723,1454,2022.0,10.0,31.0,63.158,,30.315,,46.737,
724,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,1.0,71.258,,28.089,,49.674,
725,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,2.0,68.900,,47.570,,58.235,
726,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,3.0,47.570,,27.660,,37.615,
727,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,4.0,41.697,,14.612,,28.155,
728,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,5.0,44.285,,18.979,,31.632,
729,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,6.0,41.185,,19.409,,30.297,
730,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,7.0,31.339,,11.732,,21.536,
731,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,8.0,39.002,,28.989,,33.996,
732,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,9.0,32.947,,21.097,,27.022,
733,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,10.0,21.297,,16.160,,18.729,
734,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,11.0,19.278,,5.180,,12.229,
735,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,12.0,15.458,,10.436,,12.947,
736,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,13.0,17.528,,10.526,,14.027,
737,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,14.0,22.219,,14.396,,18.308,
738,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,15.0,22.222,,4.244,,13.233,
739,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,16.0,25.425,,-0.490,,12.468,
740,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,17.0,24.849,,4.928,,14.889,
741,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,18.0,18.028,,-1.714,,8.157,
742,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,19.0,18.109,,-0.472,,8.819,
743,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,20.0,26.087,,2.894,,14.491,
744,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,21.0,24.762,,16.430,,20.596,
745,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,22.0,29.701,,10.706,,20.204,
746,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,23.0,35.638,,13.316,,24.477,
747,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,24.0,30.166,,16.520,,23.343,
748,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,25.0,37.758,,16.934,,27.346,
749,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,26.0,38.008,,19.832,,28.920,
750,Cooperstown,47.44278,-98.17723,1454,2022.0,11.0,27.0,30.267,,9.536,,19.902,
751,Courtenay,47.22119,-98.67987,1550,2022.0,10.0,29.0,59.198,,28.913,,44.056,
752,Courtenay,47.22119,-98.67987,1550,2022.0,10.0,30.0,62.150,,26.505,,44.328,
753,Courtenay,47.22119,-98.67987,1550,2022.0,10.0,31.0,63.734,,33.291,,48.513,
754,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,1.0,73.958,,31.890,,52.924,
755,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,2.0,71.024,,43.963,,57.494,
756,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,3.0,43.866,,26.595,,35.231,
757,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,4.0,43.191,,14.450,,28.821,
758,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,5.0,44.888,,19.285,,32.087,
759,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,6.0,42.433,,18.869,,30.651,
760,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,7.0,30.434,,10.094,,20.264,
761,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,8.0,41.036,,29.001,,35.019,
762,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,9.0,29.343,,21.677,,25.510,
763,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,10.0,21.765,,16.160,,18.963,
764,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,11.0,18.457,,-1.318,,8.570,
765,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,12.0,13.496,,-2.398,,5.549,
766,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,13.0,16.880,,9.518,,13.199,
767,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,14.0,21.420,,11.840,,16.630,
768,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,15.0,20.498,,3.272,,11.885,
769,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,16.0,26.168,,-0.814,,12.677,
770,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,17.0,23.907,,7.214,,15.561,
771,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,18.0,17.546,,-1.642,,7.952,
772,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,19.0,18.021,,2.192,,10.107,
773,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,20.0,29.388,,8.600,,18.994,
774,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,21.0,27.849,,10.184,,19.017,
775,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,22.0,33.523,,14.504,,24.014,
776,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,23.0,35.469,,19.578,,27.524,
777,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,24.0,33.426,,23.650,,28.538,
778,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,25.0,42.249,,24.102,,33.176,
779,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,26.0,40.698,,24.089,,32.394,
780,Courtenay,47.22119,-98.67987,1550,2022.0,11.0,27.0,30.549,,12.578,,21.564,
781,Crane Creek,48.064785,-102.354239,2203,2022.0,10.0,29.0,57.398,,34.722,,46.060,
782,Crane Creek,48.064785,-102.354239,2203,2022.0,10.0,30.0,62.276,,30.621,,46.449,
783,Crane Creek,48.064785,-102.354239,2203,2022.0,10.0,31.0,61.376,,39.445,,50.411,
784,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,1.0,67.280,,36.628,,51.954,
785,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,2.0,61.466,,34.945,,48.206,
786,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,3.0,35.731,,15.962,,25.847,
787,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,4.0,45.923,,15.638,,30.781,
788,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,5.0,50.864,,26.173,,38.519,
789,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,6.0,33.255,,12.272,,22.764,
790,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,7.0,27.075,,8.438,,17.757,
791,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,8.0,32.571,,19.152,,25.862,
792,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,9.0,20.390,,12.758,,16.574,
793,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,10.0,12.812,,6.872,,9.842,
794,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,11.0,13.226,,-5.872,,3.677,
795,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,12.0,10.508,,-3.316,,3.596,
796,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,13.0,15.314,,4.172,,9.743,
797,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,14.0,17.222,,0.122,,8.672,
798,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,15.0,13.928,,-1.426,,6.251,
799,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,16.0,27.379,,10.148,,18.764,
800,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,17.0,16.646,,1.400,,9.023,
801,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,18.0,18.261,,0.248,,9.255,
802,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,19.0,20.642,,13.424,,17.033,
803,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,20.0,29.892,,14.540,,22.216,
804,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,21.0,26.442,,11.552,,18.997,
805,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,22.0,35.852,,18.093,,26.973,
806,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,23.0,39.290,,24.418,,31.854,
807,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,24.0,38.097,,23.722,,30.910,
808,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,25.0,46.760,,30.441,,38.601,
809,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,26.0,40.912,,22.926,,31.919,
810,Crane Creek,48.064785,-102.354239,2203,2022.0,11.0,27.0,35.780,,19.519,,27.650,
811,Crary,48.04971,-98.60614,1508,2022.0,10.0,29.0,58.190,,34.264,,46.227,
812,Crary,48.04971,-98.60614,1508,2022.0,10.0,30.0,59.216,,28.870,,44.043,
813,Crary,48.04971,-98.60614,1508,2022.0,10.0,31.0,57.848,,34.272,,46.060,
814,Crary,48.04971,-98.60614,1508,2022.0,11.0,1.0,69.674,,32.346,,51.010,
815,Crary,48.04971,-98.60614,1508,2022.0,11.0,2.0,70.376,,39.922,,55.149,
816,Crary,48.04971,-98.60614,1508,2022.0,11.0,3.0,40.140,,25.000,,32.570,
817,Crary,48.04971,-98.60614,1508,2022.0,11.0,4.0,42.256,,17.006,,29.631,
818,Crary,48.04971,-98.60614,1508,2022.0,11.0,5.0,44.899,,23.776,,34.338,
819,Crary,48.04971,-98.60614,1508,2022.0,11.0,6.0,41.788,,20.194,,30.991,
820,Crary,48.04971,-98.60614,1508,2022.0,11.0,7.0,29.061,,14.270,,21.666,
821,Crary,48.04971,-98.60614,1508,2022.0,11.0,8.0,38.988,,26.899,,32.944,
822,Crary,48.04971,-98.60614,1508,2022.0,11.0,9.0,29.046,,19.951,,24.499,
823,Crary,48.04971,-98.60614,1508,2022.0,11.0,10.0,20.122,,15.944,,18.033,
824,Crary,48.04971,-98.60614,1508,2022.0,11.0,11.0,18.896,,2.714,,10.805,
825,Crary,48.04971,-98.60614,1508,2022.0,11.0,12.0,16.268,,1.076,,8.672,
826,Crary,48.04971,-98.60614,1508,2022.0,11.0,13.0,17.938,,10.688,,14.313,
827,Crary,48.04971,-98.60614,1508,2022.0,11.0,14.0,21.769,,16.700,,19.235,
828,Crary,48.04971,-98.60614,1508,2022.0,11.0,15.0,21.987,,2.120,,12.054,
829,Crary,48.04971,-98.60614,1508,2022.0,11.0,16.0,25.137,,-0.940,,12.099,
830,Crary,48.04971,-98.60614,1508,2022.0,11.0,17.0,23.468,,6.368,,14.918,
831,Crary,48.04971,-98.60614,1508,2022.0,11.0,18.0,18.453,,0.446,,9.450,
832,Crary,48.04971,-98.60614,1508,2022.0,11.0,19.0,19.526,E,1.531,E,10.529,E
833,Crary,48.04971,-98.60614,1508,2022.0,11.0,20.0,25.680,,7.880,,16.780,
834,Crary,48.04971,-98.60614,1508,2022.0,11.0,21.0,22.721,,15.620,,19.171,
835,Crary,48.04971,-98.60614,1508,2022.0,11.0,22.0,31.978,,17.640,,24.809,
836,Crary,48.04971,-98.60614,1508,2022.0,11.0,23.0,34.806,,17.330,,26.068,
837,Crary,48.04971,-98.60614,1508,2022.0,11.0,24.0,31.183,,19.897,,25.540,
838,Crary,48.04971,-98.60614,1508,2022.0,11.0,25.0,39.596,,20.921,,30.259,
839,Crary,48.04971,-98.60614,1508,2022.0,11.0,26.0,39.688,,21.412,,30.550,
840,Crary,48.04971,-98.60614,1508,2022.0,11.0,27.0,30.211,,11.858,,21.035,
841,Croff,47.74951,-102.87725,2240,2022.0,10.0,29.0,59.252,,28.045,,43.649,
842,Croff,47.74951,-102.87725,2240,2022.0,10.0,30.0,61.610,,23.369,,42.490,
843,Croff,47.74951,-102.87725,2240,2022.0,10.0,31.0,61.592,,31.802,,46.697,
844,Croff,47.74951,-102.87725,2240,2022.0,11.0,1.0,69.890,,35.429,,52.660,
845,Croff,47.74951,-102.87725,2240,2022.0,11.0,2.0,63.644,,34.912,,49.278,
846,Croff,47.74951,-102.87725,2240,2022.0,11.0,3.0,34.956,,13.874,,24.415,
847,Croff,47.74951,-102.87725,2240,2022.0,11.0,4.0,46.868,,14.126,,30.497,
848,Croff,47.74951,-102.87725,2240,2022.0,11.0,5.0,54.374,,28.341,,41.358,
849,Croff,47.74951,-102.87725,2240,2022.0,11.0,6.0,33.132,,9.104,,21.118,
850,Croff,47.74951,-102.87725,2240,2022.0,11.0,7.0,27.322,,-0.472,,13.425,
851,Croff,47.74951,-102.87725,2240,2022.0,11.0,8.0,32.715,,15.494,,24.105,
852,Croff,47.74951,-102.87725,2240,2022.0,11.0,9.0,19.760,,13.334,,16.547,
853,Croff,47.74951,-102.87725,2240,2022.0,11.0,10.0,15.008,,3.902,,9.455,
854,Croff,47.74951,-102.87725,2240,2022.0,11.0,11.0,8.150,,-19.516,,-5.683,
855,Croff,47.74951,-102.87725,2240,2022.0,11.0,12.0,8.060,,-21.388,,-6.664,
856,Croff,47.74951,-102.87725,2240,2022.0,11.0,13.0,14.504,,1.868,,8.186,
857,Croff,47.74951,-102.87725,2240,2022.0,11.0,14.0,19.598,,8.510,,14.054,
858,Croff,47.74951,-102.87725,2240,2022.0,11.0,15.0,11.246,,-6.250,,2.498,
859,Croff,47.74951,-102.87725,2240,2022.0,11.0,16.0,27.237,,10.148,,18.693,
860,Croff,47.74951,-102.87725,2240,2022.0,11.0,17.0,16.664,,2.030,,9.347,
861,Croff,47.74951,-102.87725,2240,2022.0,11.0,18.0,18.954,,-1.066,,8.944,
862,Croff,47.74951,-102.87725,2240,2022.0,11.0,19.0,24.679,,12.920,,18.800,
863,Croff,47.74951,-102.87725,2240,2022.0,11.0,20.0,30.745,,11.858,,21.302,
864,Croff,47.74951,-102.87725,2240,2022.0,11.0,21.0,30.832,,7.034,,18.933,
865,Croff,47.74951,-102.87725,2240,2022.0,11.0,22.0,39.380,,20.097,,29.739,
866,Croff,47.74951,-102.87725,2240,2022.0,11.0,23.0,39.639,,20.575,,30.107,
867,Croff,47.74951,-102.87725,2240,2022.0,11.0,24.0,41.536,,18.194,,29.865,
868,Croff,47.74951,-102.87725,2240,2022.0,11.0,25.0,49.874,,30.511,,40.193,
869,Croff,47.74951,-102.87725,2240,2022.0,11.0,26.0,38.169,,19.675,,28.922,
870,Croff,47.74951,-102.87725,2240,2022.0,11.0,27.0,39.092,,16.556,,27.824,
871,Crosby,48.80716,-103.31174,2075,2022.0,10.0,29.0,59.288,,30.020,,44.654,
872,Crosby,48.80716,-103.31174,2075,2022.0,10.0,30.0,56.624,,26.557,,41.591,
873,Crosby,48.80716,-103.31174,2075,2022.0,10.0,31.0,60.800,,35.602,,48.201,
874,Crosby,48.80716,-103.31174,2075,2022.0,11.0,1.0,67.640,,35.479,,51.560,
875,Crosby,48.80716,-103.31174,2075,2022.0,11.0,2.0,57.362,,31.888,,44.625,
876,Crosby,48.80716,-103.31174,2075,2022.0,11.0,3.0,33.292,,13.730,,23.511,
877,Crosby,48.80716,-103.31174,2075,2022.0,11.0,4.0,45.145,,13.280,,29.213,
878,Crosby,48.80716,-103.31174,2075,2022.0,11.0,5.0,53.978,,27.972,,40.975,
879,Crosby,48.80716,-103.31174,2075,2022.0,11.0,6.0,30.616,,7.682,,19.149,
880,Crosby,48.80716,-103.31174,2075,2022.0,11.0,7.0,27.680,,8.330,,18.005,
881,Crosby,48.80716,-103.31174,2075,2022.0,11.0,8.0,28.220,,14.216,,21.218,
882,Crosby,48.80716,-103.31174,2075,2022.0,11.0,9.0,14.252,,7.862,,11.057,
883,Crosby,48.80716,-103.31174,2075,2022.0,11.0,10.0,9.698,,4.316,,7.007,
884,Crosby,48.80716,-103.31174,2075,2022.0,11.0,11.0,8.222,,-11.812,,-1.795,
885,Crosby,48.80716,-103.31174,2075,2022.0,11.0,12.0,15.116,,-13.864,,0.626,
886,Crosby,48.80716,-103.31174,2075,2022.0,11.0,13.0,13.226,,5.882,,9.554,
887,Crosby,48.80716,-103.31174,2075,2022.0,11.0,14.0,15.368,,-1.912,,6.728,
888,Crosby,48.80716,-103.31174,2075,2022.0,11.0,15.0,13.784,,4.154,,8.969,
889,Crosby,48.80716,-103.31174,2075,2022.0,11.0,16.0,27.252,,13.586,,20.419,
890,Crosby,48.80716,-103.31174,2075,2022.0,11.0,17.0,16.646,,-3.730,,6.458,
891,Crosby,48.80716,-103.31174,2075,2022.0,11.0,18.0,19.972,,-5.620,,7.176,
892,Crosby,48.80716,-103.31174,2075,2022.0,11.0,19.0,22.285,,10.040,,16.163,
893,Crosby,48.80716,-103.31174,2075,2022.0,11.0,20.0,28.472,,6.854,,17.663,
894,Crosby,48.80716,-103.31174,2075,2022.0,11.0,21.0,26.731,,9.590,,18.161,
895,Crosby,48.80716,-103.31174,2075,2022.0,11.0,22.0,33.501,,14.918,,24.210,
896,Crosby,48.80716,-103.31174,2075,2022.0,11.0,23.0,38.052,,20.100,,29.076,
897,Crosby,48.80716,-103.31174,2075,2022.0,11.0,24.0,37.134,,17.186,,27.160,
898,Crosby,48.80716,-103.31174,2075,2022.0,11.0,25.0,40.545,,25.966,,33.256,
899,Crosby,48.80716,-103.31174,2075,2022.0,11.0,26.0,37.611,,19.213,,28.412,
900,Crosby,48.80716,-103.31174,2075,2022.0,11.0,27.0,36.063,,18.817,,27.440,
901,Crystal,48.61591,-97.76441,943,2022.0,10.0,29.0,62.672,,35.935,,49.304,
902,Crystal,48.61591,-97.76441,943,2022.0,10.0,30.0,58.460,,27.430,,42.945,
903,Crystal,48.61591,-97.76441,943,2022.0,10.0,31.0,56.642,,32.479,,44.561,
904,Crystal,48.61591,-97.76441,943,2022.0,11.0,1.0,65.408,,27.496,,46.452,
905,Crystal,48.61591,-97.76441,943,2022.0,11.0,2.0,68.126,,30.441,,49.284,
906,Crystal,48.61591,-97.76441,943,2022.0,11.0,3.0,45.599,,26.006,,35.803,
907,Crystal,48.61591,-97.76441,943,2022.0,11.0,4.0,43.086,,16.178,,29.632,
908,Crystal,48.61591,-97.76441,943,2022.0,11.0,5.0,44.485,,14.954,,29.720,
909,Crystal,48.61591,-97.76441,943,2022.0,11.0,6.0,39.574,,23.950,,31.762,
910,Crystal,48.61591,-97.76441,943,2022.0,11.0,7.0,29.554,,16.196,,22.875,
911,Crystal,48.61591,-97.76441,943,2022.0,11.0,8.0,39.268,,29.485,,34.377,
912,Crystal,48.61591,-97.76441,943,2022.0,11.0,9.0,31.968,,19.549,,25.759,
913,Crystal,48.61591,-97.76441,943,2022.0,11.0,10.0,21.821,,16.736,,19.279,
914,Crystal,48.61591,-97.76441,943,2022.0,11.0,11.0,20.250,,5.108,,12.679,
915,Crystal,48.61591,-97.76441,943,2022.0,11.0,12.0,17.060,,12.470,,14.765,
916,Crystal,48.61591,-97.76441,943,2022.0,11.0,13.0,18.239,,12.218,,15.229,
917,Crystal,48.61591,-97.76441,943,2022.0,11.0,14.0,21.573,,9.320,,15.447,
918,Crystal,48.61591,-97.76441,943,2022.0,11.0,15.0,22.168,,3.650,,12.909,
919,Crystal,48.61591,-97.76441,943,2022.0,11.0,16.0,25.165,,3.218,,14.192,
920,Crystal,48.61591,-97.76441,943,2022.0,11.0,17.0,24.030,,6.890,,15.460,
921,Crystal,48.61591,-97.76441,943,2022.0,11.0,18.0,19.344,,0.608,,9.976,
922,Crystal,48.61591,-97.76441,943,2022.0,11.0,19.0,20.606,,1.796,,11.201,
923,Crystal,48.61591,-97.76441,943,2022.0,11.0,20.0,24.863,,4.082,,14.473,
924,Crystal,48.61591,-97.76441,943,2022.0,11.0,21.0,25.191,,18.504,,21.848,
925,Crystal,48.61591,-97.76441,943,2022.0,11.0,22.0,32.607,,16.556,,24.582,
926,Crystal,48.61591,-97.76441,943,2022.0,11.0,23.0,28.983,,13.874,,21.429,
927,Crystal,48.61591,-97.76441,943,2022.0,11.0,24.0,35.094,,23.119,,29.107,
928,Crystal,48.61591,-97.76441,943,2022.0,11.0,25.0,42.973,,22.521,,32.747,
929,Crystal,48.61591,-97.76441,943,2022.0,11.0,26.0,39.434,,26.676,,33.055,
